"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22","WV03"
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-11","3.13",,,"0.06","0.0","0.0",,"73","53",,"  170","  180","10.1","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-12","4.25",,,"0.57","0.0","0.0",,"65","55",,"  170","  170","16.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-13","6.26",,,"0.19","0.0","0.0",,"64","50",,"  160","  210","18.1","28.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-14","4.92",,,"0.01","0.0","0.0",,"61","48",,"  180","  170","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-15","1.79",,,"0.03","0.0","0.0",,"66","45",,"  210","  260","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-16","3.13",,,"0.02","0.0","0.0",,"65","49",,"  300","  320","8.9","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-17","6.49",,,"0.07","0.0","0.0",,"58","50",,"  160","  170","15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-18","4.70",,,"0.06","0.0","0.0",,"60","51",,"  150","  160","12.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-19","2.91",,,"0.00","0.0","0.0",,"64","49",,"  290","  300","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-20","3.58",,,"0.01","0.0","0.0",,"63","45",,"  310","  300","10.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-21","2.46",,,"0.44","0.0","0.0",,"53","46",,"  160","  150","8.9","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-22","5.59",,,"0.18","0.0","0.0",,"56","47",,"  160","  160","16.1","21.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-23","5.14",,,"0.04","0.0","0.0",,"61","41",,"  170","  170","15.0","19.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-24","4.47",,,"0.00","0.0","0.0",,"62","39",,"  160","  160","14.1","19.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-25","5.37",,,"0.00","0.0","0.0",,"63","51",,"  150","  160","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-26","2.46",,,"0.49","0.0","0.0",,"59","50",,"  120","  120","6.9","8.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-27","3.58",,,"0.26","0.0","0.0",,"60","48",,"  150","  160","16.1","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-28","6.93",,,"0.02","0.0","0.0",,"60","50",,"  150","  140","18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-29","5.82",,,"0.05","0.0","0.0",,"57","50",,"  150","  160","15.0","21.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-30","5.37",,,"0.07","0.0","0.0",,"62","50",,"  160","  170","14.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-05-31","3.13",,,"0.00","0.0","0.0",,"65","47",,"  160","  180","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-01","2.01",,,"0.00","0.0","0.0",,"68","48",,"  270","  290","8.9","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-02","5.14",,,"0.00","0.0","0.0",,"66","50",,"  280","  300","10.1","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-03","3.80",,,"0.00","0.0","0.0",,"68","47",,"  170","  160","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-04","2.46",,,"0.00","0.0","0.0",,"76","47",,"  180","  240","8.9","28.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-05","4.70",,,"0.00","0.0","0.0",,"71","54",,"  180","  180","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-06","5.59",,,"0.00","0.0","0.0",,"74","50",,"  170","  180","14.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-07","11.63",,,"0.00","0.0","0.0",,"66","54",,"  140","  160","18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-08","8.28",,,"0.00","0.0","0.0",,"64","50",,"  150","  170","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-09","8.05",,,"0.00","0.0","0.0",,"65","46",,"  170","  200","16.1","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-10","4.92",,,"0.00","0.0","0.0",,"67","41",,"  150","  290","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-11","7.61",,,"0.00","0.0","0.0",,"65","54",,"  150","  170","15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-12","4.92",,,"0.13","0.0","0.0",,"65","52",,"   20","  170","13.0","17.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-13","5.82",,,"0.00","0.0","0.0",,"66","48",,"  160","  170","14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-14","6.93",,,"0.01","0.0","0.0",,"64","49",,"  160","  160","18.1","23.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-15","4.92",,,"0.00","0.0","0.0",,"72","48",,"  290","  270","12.1","16.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-16","7.38",,,"0.01","0.0","0.0",,"68","52",,"  170","  170","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-17","4.92",,,"0.05","0.0","0.0",,"73","53",,"  160","  170","17.0","23.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-18","4.70",,,"0.00","0.0","0.0",,"72","53",,"  170","  160","14.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-19","7.83",,,"0.01","0.0","0.0",,"66","54",,"  160","  170","14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-20","8.05",,,"0.95","0.0","0.0",,"57","53",,"  170","  160","14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-21","6.26",,,"0.00","0.0","0.0",,"65","52",,"  160","  160","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-22","3.36",,,"0.00","0.0","0.0",,"75","50",,"  350","  350","10.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-23","0.89",,,"0.16","0.0","0.0",,"68","52",,"  160","  210","6.9","30.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-24","3.13",,,"0.12","0.0","0.0",,"67","56",,"  150","  150","16.1","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-25","5.59",,,"0.09","0.0","0.0",,"72","56",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-26","4.92",,,"0.02","0.0","0.0",,"72","57",,"  160","  170","18.1","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-27","2.46",,,"0.07","0.0","0.0",,"71","59",,"  120","  140","14.1","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-28","1.57",,,"0.00","0.0","0.0",,"76","57",,"  270","  270","10.1","14.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-29","3.36",,,"0.00","0.0","0.0",,"80","60",,"  170","   30","8.9","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-06-30","3.36",,,"0.00","0.0","0.0",,"87","57",,"  270","  270","10.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-01","6.93",,,"0.00","0.0","0.0",,"80","62",,"  170","  160","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-02","11.18",,,"0.00","0.0","0.0",,"73","60",,"  170","  160","21.0","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-03","7.38",,,"0.00","0.0","0.0",,"75","56",,"  170","  200","15.0","28.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-04","8.50",,,"0.00","0.0","0.0",,"69","55",,"  160","  150","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-05","5.82",,,"0.00","0.0","0.0",,"71","56",,"  160","  160","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-06","3.80",,,"0.00","0.0","0.0",,"75","51",,"  210","  330","29.1","131.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-07","5.59",,,"0.00","0.0","0.0",,"75","59",,"  280",,"14.1",,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-08","6.04",,,"0.00","0.0","0.0",,"76","57",,"  170","  240","14.1","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-09","5.82",,,"0.00","0.0","0.0",,"81","58",,"  180","  170","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-10","13.20",,,"0.00","0.0","0.0",,"68","56",,"  160","  150","21.9","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-11","10.51",,,"0.00","0.0","0.0",,"67","53",,"  160","  160","21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-12","4.03",,,"0.00","0.0","0.0",,"69","47",,"  160","  180","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-13","3.80",,,"0.00","0.0","0.0",,"74","48",,"  170","  300","10.1","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-14","5.14",,,"0.00","0.0","0.0",,"75","53",,"  170","  170","12.1","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-15","5.14",,,"0.00","0.0","0.0",,"79","50",,"  280","  300","15.0","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-16","5.14",,,"0.00","0.0","0.0",,"88","50",,"   10","   20","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-17","10.74",,,"0.05","0.0","0.0",,"73","62",,"  160","  160","21.0","30.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-18","6.26",,,"0.00","0.0","0.0",,"75","60",,"  170","  170","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-19","8.05",,,"0.00","0.0","0.0",,"72","58",,"  170","  180","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-20","12.08",,,"0.00","0.0","0.0",,"67","55",,"  170","  170","18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-21","9.84",,,"0.00","0.0","0.0",,"69","55",,"  170","  170","15.0","21.9",,,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-22","7.16",,,"0.00","0.0","0.0",,"75","56",,"  170","  170","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-23","4.92",,,"0.00","0.0","0.0",,"80","55",,"  180","  180","12.1","15.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-24","6.93",,,"0.00","0.0","0.0",,"77","55",,"  170","  190","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-25","5.59",,,"0.00","0.0","0.0",,"76","53",,"  160","  170","12.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-26","5.82",,,"0.00","0.0","0.0",,"76","57",,"  170","  180","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-27","4.03",,,"0.00","0.0","0.0",,"74","56",,"  270","  270","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-28","7.38",,,"0.00","0.0","0.0",,"71","57",,"  170","  160","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-29","7.16",,,"0.00","0.0","0.0",,"70","57",,"  160","  160","15.0","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-30","8.05",,,"0.00","0.0","0.0",,"70","56",,"  160","  160","14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-07-31","6.49",,,"0.00","0.0","0.0",,"67","55",,"  170","  180","15.0","21.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-01","10.74",,,"0.00","0.0","0.0",,"67","55",,"  160","  170","18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-02","6.71",,,"0.27","0.0","0.0",,"62","58",,"  170","  160","16.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-03","2.01",,,"0.00","0.0","0.0",,"74","57",,"  280","  280","10.1","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-04","2.01",,,"0.00","0.0","0.0",,"77","56",,"  290","  290","8.9","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-05","5.82",,,"0.00","0.0","0.0",,"78","58",,"  170","  180","8.9","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-06","6.26",,,"0.00","0.0","0.0",,"74","53",,"  170","  130","12.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-07","8.50",,,"0.00","0.0","0.0",,"75","54",,"  170","  190","13.0","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-08","9.62",,,"0.00","0.0","0.0",,"74","59",,"  170","  160","16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-09","6.04",,,"0.00","0.0","0.0",,"80","55",,"  170","  170","16.1","21.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-10","7.83",,,"0.00","0.0","0.0",,"73","59",,"  170","  180","21.9","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-11","8.72",,,"0.03","0.0","0.0",,"68","57",,"  170","  160","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-12","6.93",,,"0.00","0.0","0.0",,"72","58",,"  170","  170","18.1","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-13","4.47",,,"0.00","0.0","0.0",,"75","55",,"  170","  190","8.9","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-14","1.57",,,"0.13","0.0","0.0",,"80","53",,"  110","  110","10.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-15","2.46",,,"0.00","0.0","0.0",,"68","60",,"  170","  160","10.1","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-16","2.24",,,"0.01","0.0","0.0",,"78","57",,"  290","  160","8.1","10.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-17","7.61",,,"0.00","0.0","0.0",,"73","61",,"  170","  160","15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-18","7.38",,,"0.00","0.0","0.0",,"73","61",,"  170","  170","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-19","6.93",,,"0.00","0.0","0.0",,"72","58",,"  170","  180","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-20","2.68",,,"0.00","0.0","0.0",,"73","50",,"  280","  290","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-21","2.68",,,"0.00","0.0","0.0",,"76","45",,"  300","  310","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-22","3.80",,,"0.00","0.0","0.0",,"81","50",,"  170","  170","14.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-23","8.50",,,"0.00","0.0","0.0",,"71","60",,"  150","  170","21.0","29.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-24","5.37",,,"0.09","0.0","0.0",,"70","58",,"  160","  170","12.1","16.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-25","3.58",,,"0.00","0.0","0.0",,"74","51",,"  160","  160","12.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-26","6.71",,,"0.01","0.0","0.0",,"75","60",,"  150","  160","19.9","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-27","3.13",,,"0.10","0.0","0.0",,"77","60",,"  160","  160","14.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-28","1.57",,,"0.09","0.0","0.0",,"76","59",,"  270","  290","8.1","12.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-29","5.82",,,"0.21","0.0","0.0",,"74","62",,"  140","  170","25.1","38.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-30","3.13",,,"0.23","0.0","0.0",,"76","58",,"  160","  160","12.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-08-31","4.70",,,"0.00","0.0","0.0",,"80","53",,"   10","   10","13.0","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-01","3.80",,,"0.00","0.0","0.0",,"75","53",,"  170","  160","12.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-02","2.68",,,"0.01","0.0","0.0",,"75","58",,"  270","  260","8.9","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-03","2.24",,,"0.17","0.0","0.0",,"72","55",,"  170","  160","10.1","15.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-04","2.24",,,"0.00","0.0","0.0",,"72","55",,"  260","  260","12.1","14.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-05","2.01",,,"0.34","0.0","0.0",,"65","53",,"  170","  160","10.1","14.1","    1","    1","    1",,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-06","2.46",,,"0.17","0.0","0.0",,"68","59",,"  170","  180","12.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-07","3.13",,,"0.04","0.0","0.0",,"72","56",,"  180","  170","10.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-08","3.13",,,"0.00","0.0","0.0",,"73","54",,"  170","  170","10.1","14.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-09","2.91",,,"0.00","0.0","0.0",,"73","55",,"  170","  170","10.1","15.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-10","1.79",,,"0.00","0.0","0.0",,"75","51",,"  270","  280","12.1","16.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-11","1.12",,,"0.00","0.0","0.0",,"83","53",,"  260","  280","6.9","12.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-12","6.04",,,"0.00","0.0","0.0",,"74","58",,"  170","  160","15.0","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-13","8.50",,,"0.00","0.0","0.0",,"64","57",,"  160","  170","15.0","19.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-14","1.79",,,"0.00","0.0","0.0",,"67","57",,"  270","  270","8.1","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-15","5.82",,,"0.32","0.0","0.0",,"68","55",,"  160","  170","17.0","25.1","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-16","8.28",,,"0.42","0.0","0.0",,"64","57",,"  140","  150","16.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-17","4.70",,,"0.00","0.0","0.0",,"63","54",,"  170","  170","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-18","5.37",,,"0.00","0.0","0.0",,"65","49",,"  170","  170","14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-19","2.46",,,"0.00","0.0","0.0",,"77","50",,"   20","   20","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-20","1.57",,,"0.07","0.0","0.0",,"71","46",,"  160","  160","10.1","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-21","6.93",,,"0.04","0.0","0.0",,"67","57",,"  160","  170","13.0","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-22","13.87",,,"0.43","0.0","0.0",,"61","56",,"  140","  140","30.0","42.9","    1",,,,,,,,,,,,,,,,,
